Psyche 	154 37 332 72
NATHANIEL	219 18 697 52
MCKENZIE	215 76 647 110
1681 	212 122 259 132
CHRISTIE 	269 122 374 131
WAY	384 122 434 131
LOWELL	214 137 301 148
, 	303 137 307 147
MASSACHUSETS	318 137 494 147
Client 	250 221 348 237
Information	360 221 541 237
:	544 221 552 237
Samantha 	254 263 377 277
Griffin	390 263 476 276
Invoice 	722 136 787 147
No. 	792 136 821 146
MN	828 136 857 146
-	858 136 863 146
098	866 136 897 146
18-01-2001	793 152 899 160
ITEM 	267 381 324 393
DESCRIPTION	337 381 507 393
QTY	607 382 661 394
PRICE	842 382 918 393
Liverworts	263 434 358 443
01	603 435 625 443
$	853 435 869 445
45.00	861 434 918 444
Mosses	261 455 328 463
03	604 455 628 463
$	853 456 869 465
30.00	863 455 916 464
Ferns 	264 474 312 484
and 	317 474 348 483
horsetail	355 474 434 483
01	603 476 627 483
$	853 477 869 487
12.00	862 476 918 486
PAYMENT 	256 649 377 662
METHOD	386 649 491 662
SUBTOTAL	615 649 748 661
$	836 652 850 662
87.99	850 651 916 661
SHIPPING	617 670 738 682
$	836 671 851 682
20.00	851 671 918 682
TOTAL	615 691 696 702
$	836 691 851 701
97.99	852 691 919 701
Cash 	251 675 297 686
on 	302 675 324 686
delivery	328 675 401 686
THANK	725 844 934 870
YOU	775 882 909 912
!	909 882 929 912

* 	83 64 182 126
Ignite	197 63 338 125
Ignite 	107 167 151 178
Creative 	151 167 216 178
Studio	215 167 263 178
3556 	105 182 143 193
Dale 	143 182 178 193
Avenue	178 182 236 193
, 	235 182 239 193
Seattle	243 182 289 193
michelle@ignitestudio.com	105 197 303 209
www.ignitestudio.com	104 213 267 225
Billed 	435 167 503 180
to	503 167 526 179
Hans 	435 192 501 210
Casper	505 192 594 210
Chief 	439 217 511 232
Executive 	507 217 619 231
Officer	624 217 709 231
Digital 	434 253 520 273
Island	521 253 591 272
1943 	439 279 489 295
Cardiff	497 279 580 294
, 	578 279 581 294
Wales	590 279 657 294
hans@digitalisland.com	438 302 710 323
www.digitalisland.com	435 329 697 347
Description	81 430 207 448
Rate	437 433 492 445
Hours	593 431 664 445
Amount	750 431 842 445
Brand 	84 501 162 516
Consultation	163 501 318 515
$	435 500 455 517
300.00	452 500 539 517
3	596 504 614 515
$	754 500 772 517
900.00	769 500 856 517
Service 	88 539 175 557
Catalog 	177 539 269 557
Shoot	274 539 342 557
$	438 536 455 552
500.00	452 536 537 552
3	594 541 615 552
$	753 536 772 553
1,500.00	768 536 870 553
Collateral 	85 569 201 585
Materials	206 569 316 584
$	435 569 455 586
250.00	449 569 536 586
6	595 573 615 584
$	754 569 772 585
1,500.00	768 569 871 585
Total	595 715 657 729
$	753 712 772 731
3,900.00	769 712 879 731
Payment 	80 838 177 859
Method	175 838 261 858
Paypal	80 866 167 884
payments@ignitestudio.com	217 865 545 886
Card	83 890 146 903
Visa	216 889 269 909
, 	265 889 270 908
Mastercard	275 889 408 908
, 	408 889 411 908
Payoneer	420 889 526 908
www.ignitestudio.com	716 940 919 954

INVOICE 	89 201 181 211
#	185 201 201 211
76-29782	84 221 204 233
ITEM 	86 330 139 341
DESCRIPTION	147 330 290 341
OTY	483 329 535 341
PRICE	652 330 716 341
TOTAL	821 331 895 341
5	81 406 108 424
-	98 406 112 424
day 	105 406 152 424
vegan 	152 406 222 424
lunch 	222 406 279 424
sets	287 406 326 424
01	494 407 522 419
$ 	641 407 661 421
30.00	664 407 725 421
$ 	816 407 835 420
30.00	840 407 899 420
Sinful 	83 537 144 554
Brownies 	149 537 244 554
(	246 537 255 554
1 	258 537 264 554
dozen	270 537 335 554
)	333 537 342 554
01	496 539 522 550
$ 	642 538 662 551
12.00	666 538 722 551
$ 	819 538 836 550
12.00	841 538 897 550
Sub 	85 694 128 707
Total	132 694 191 706
$ 	814 694 833 706
42.00	835 694 904 706
Delivery 	81 716 178 731
Fee	182 716 225 731
$ 	817 715 838 728
10.00	840 715 897 728
Grand 	84 736 157 749
Total	159 736 217 748
$ 	814 737 833 749
52.00	838 737 901 749
STACEY'S	458 59 923 112
MEAL 	618 136 688 150
DELIVERY 	697 136 813 150
SERVICE	821 136 925 150
216 	653 199 691 214
Old 	693 199 732 214
Crow 	739 199 795 214
Rd	803 199 827 214
, 	829 199 833 214
Beaver	841 199 911 214
,	914 199 918 214
WV	814 221 852 234
, 	851 221 858 234
25813	863 221 924 234
PAYABLE 	89 880 185 891
TO	192 880 221 890
Josephine 	86 899 188 916
Williams	192 899 279 915
151 	85 921 117 935
Double 	122 921 196 935
Branch 	202 921 274 935
Rd	282 921 306 935
,	308 921 312 935
Seneca	89 943 166 958
, 	164 943 171 957
SC	178 943 207 957
, 	210 943 215 957
29678	222 943 284 957
BANK 	370 879 430 891
DETAILS	435 879 525 890
Josephine 	365 899 472 917
Williams	473 899 560 916
Acct 	367 921 418 934
No	423 921 452 933
:	447 921 457 933
778 	367 943 409 956
202 	414 943 455 956
1111	463 943 491 956
DELIVERY 	662 879 769 891
ADDRESS	775 879 875 890
Josephine 	661 899 767 916
Williams	769 899 860 915
151 	663 921 692 935
Double 	700 921 774 935
Branch 	778 921 851 935
Rd	857 921 884 935
,	886 921 891 935
Seneca	664 943 744 958
, 	744 943 751 958
SC	756 943 788 958
, 	789 943 794 958
29678	802 943 862 958

INVOICE	391 185 521 199
#	387 210 410 223
2018-001	411 210 556 223
DESCRIPTION	391 292 539 303
HRS	712 292 759 303
PRICE	872 292 937 303
Programming	386 360 512 373
: 	498 360 517 373
Wise 	518 360 564 373
Project	569 360 630 373
Finished 	392 379 454 388
01/01/18	459 379 528 387
48 	714 363 740 372
Hours	735 363 783 371
$	871 363 885 373
20,000	877 362 934 372
Html	387 419 435 431
: 	431 419 439 431
kyp.co	442 419 502 431
Finished 	390 438 457 447
12/15/17	458 438 528 447
12 	714 421 741 429
Hours	731 421 783 429
$	874 420 890 430
15,000	877 420 937 430
Web 	385 478 429 490
Design	434 478 496 490
: 	493 478 499 490
ATM 	505 478 544 490
News	546 478 595 490
Finished 	389 495 452 505
08/08/17	455 495 530 504
144 	710 479 740 487
Hours	739 479 787 487
$	871 476 889 487
50.000	879 475 935 486
SUBTOTAL	712 644 803 654
$	870 644 885 654
85,000	879 644 937 654
ISSUED 	836 86 901 94
TO	909 86 933 94
Jamaica 	806 112 874 119
Kollins	879 112 935 119
3078 	777 122 819 133
Fairway 	823 122 887 132
Drive	891 122 934 132
Vacaville	824 136 903 145
, 	904 136 908 145
CA	913 136 935 145
ISSUED 	811 181 877 191
DATE	885 181 934 190
March 	812 206 863 214
17	867 206 889 214
, 	889 206 892 214
2018	899 206 934 214
10:08 	858 218 904 227
AM	906 218 934 226
MAKE 	710 812 761 821
YOUR 	765 812 816 821
PAYMENT 	823 812 906 821
TO	911 812 935 821
ACCOUNT 	803 840 881 848
NAME	886 840 931 847
:	933 840 935 847
Kourtney 	802 857 872 867
Samson	876 857 935 866
ACCOUNT 	782 892 861 900
NUMBER	865 892 934 899
:	933 892 938 899
5597 	778 910 817 919
0407 	819 910 857 918
9065 	861 910 900 918
1701	900 910 937 918

COOKIES	314 67 680 109
BY 	415 133 454 147
CHARLIE	459 133 579 146
260 	328 162 365 177
Quad 	365 162 414 176
Oak 	416 162 453 176
Dr	457 162 476 176
, 	476 162 479 176
Mount 	486 162 536 176
Juliet	539 162 578 176
, 	578 162 581 176
TN	584 162 610 176
, 	612 162 615 176
37122	620 162 663 176
MS	83 264 118 278
. 	120 264 123 278
OLIVIA 	132 264 212 278
W. 	222 264 250 278
ADAMS	260 264 342 278
246 	80 285 115 299
5th 	118 285 143 299
Ave. 	147 285 185 299
New 	188 285 227 299
York	231 285 265 299
, 	267 285 270 299
NY	275 285 303 299
INVOICE	636 265 734 277
Number 	632 286 700 298
760 	702 286 735 298
982 	740 286 769 298
11	774 286 783 298
PRODUCT 	112 381 185 390
DESCRIPTION	190 381 293 390
QTY	459 381 496 390
PRICE	605 381 653 390
TOTAL	754 380 813 390
Chocolate 	109 424 201 439
Chip	188 424 230 439
12	462 426 482 437
$	610 426 624 436
5	627 426 641 436
$ 	755 425 773 437
60	772 424 798 436
Toffee 	109 443 168 455
Crunch	163 443 221 455
12	462 444 482 455
$	609 443 623 455
5	628 443 639 455
$	759 443 770 455
60	775 443 797 455
Peanut 	112 460 166 473
Butter 	167 460 216 472
Combo	220 460 274 472
6	464 463 477 471
$	610 461 623 472
5	628 461 641 472
$ 	755 461 773 472
30	774 460 799 471
Cinnamon 	110 479 192 490
Butter	191 479 241 490
3	464 480 477 489
$	608 479 624 489
5	627 479 641 489
$	756 479 772 491
15	772 478 792 490
PAYABLE 	85 762 183 775
TO	192 762 224 774
Olivia 	81 789 129 803
W. 	130 789 157 802
Adams	161 789 215 802
(	80 808 94 821
04	89 807 114 821
) 	110 807 119 821
298 	123 807 153 821
1092 	157 807 195 821
0595	196 807 240 821
+76 	80 827 112 838
209 	115 827 147 837
2874 	152 827 191 837
0192	195 827 230 837
oliviadams@email.com	81 843 253 857
BANK 	83 890 147 903
DETAILS	153 890 248 902
Olivia 	79 918 128 931
W. 	130 918 156 930
Adams	161 918 215 930
Account 	79 936 156 949
Number	148 936 216 949
: 	211 936 217 949
2220 	222 936 263 949
022 	267 936 299 949
1223 	301 936 337 949
1092	342 936 379 949
SUBTOTAL	460 573 560 584
$ 	755 572 769 583
165	773 572 799 583
GRAND 	462 590 526 601
TOTAL	532 590 595 601
$ 	756 590 769 601
165	770 589 798 601

treats	323 181 639 227
BY 	321 250 372 267
ANNA 	392 250 515 267
MARIE	537 250 675 267
INVOICE 	74 370 175 384
#	180 370 200 383
8934 	200 370 258 383
945	265 370 307 383
Matthew 	71 398 141 406
John 	144 398 183 406
Robertson	188 398 269 406
+90 	71 412 100 422
834 	104 412 133 421
8436	138 412 175 421
mrobertson@email.co	193 412 362 421
ISSUED 	838 398 896 407
ON	901 398 925 407
18 	775 413 795 422
NOVEMBER 	797 413 887 422
2019	892 413 925 422
DESCRIPTION	74 487 181 497
OTY	484 488 520 498
PRICE	607 488 653 496
TOTAL	785 488 841 497
Vanilla 	73 525 130 534
Cupcakes	132 525 210 534
2	484 527 497 533
$	605 524 620 535
50.00	614 524 661 535
$	783 525 795 534
100.00	792 525 846 534
Red 	74 565 108 575
Velvet 	109 565 166 575
Cupcakes	163 565 240 575
1	483 566 496 573
$	605 564 622 574
35.00	614 563 661 573
$	783 564 797 574
35.00	793 563 837 573
Chocolate 	73 605 154 615
Chip 	159 605 193 615
Cookies	198 605 259 615
1	483 607 494 612
$	605 604 620 615
140.00	612 604 670 615
$	783 604 798 614
140.00	790 604 846 614
TOTAL	604 679 658 688
$	778 679 793 689
275.00	785 678 842 688
PAYMENT 	74 890 196 904
DETAILS	202 890 308 903
Account 	71 925 141 933
Name	143 925 188 933
: 	187 925 192 933
Anna 	197 925 238 933
Marie 	241 925 285 933
Williams	290 925 353 933
Account 	71 938 141 947
Number	139 938 204 946
: 	204 938 207 946
1920 	212 938 246 946
1804 	251 938 287 946
7293 	292 938 327 946
4983	332 938 369 946
THANK 	769 889 853 903
YOU	860 889 914 902
!	914 889 921 902
Treats 	750 925 803 934
by 	804 925 827 934
Anna 	829 925 871 934
Marie	874 925 921 934
+90 	661 939 690 949
8435 	695 939 731 948
treatsbyannamarie.co	749 939 920 948

123 	130 922 158 932
Anywhere	152 922 215 932
Street	119 940 162 950
, 	157 940 162 950
Any 	159 940 190 950
City	188 940 215 950
hello@reallgreatsite.com	61 956 214 967
BEECHTOWN 	311 71 482 86
DESIGN 	492 71 590 86
STUDIO 	600 71 700 86
SERVICE	710 71 822 86
Official 	307 130 531 169
Invoice	556 130 778 169
Invoice 	311 190 401 210
# 	411 190 425 210
123 	434 190 478 210
/ 	482 190 498 210
January 	506 190 605 210
1	612 190 624 210
, 	627 190 632 210
2020	639 190 702 210
THIS 	312 307 366 318
INVOICE 	372 307 464 318
IS 	471 307 493 318
ADDRESS 	501 307 604 318
TO	610 307 639 318
:	641 307 648 318
Star 	309 337 374 353
Bright 	355 337 424 353
Sport 	424 337 481 353
Equipment	483 337 590 353
Description	309 459 425 471
Unit 	602 456 648 469
x 	647 456 662 468
Price	664 456 716 468
Amount 	785 457 867 470
Due	867 457 906 469
Logo	308 520 351 534
1 	603 520 620 530
x 	614 520 629 529
$	627 520 641 529
200	637 520 667 529
$	785 520 803 531
200.00	794 520 851 531
Business 	309 542 377 550
Card	380 542 414 550
50 	603 541 632 552
x 	625 541 639 552
$	636 541 648 552
4	646 541 661 552
$	787 541 804 551
200.00	794 540 851 550
Packaging	308 560 394 573
25 	603 560 632 570
x 	627 560 641 570
$	638 560 651 570
8	648 560 662 570
$	785 560 802 569
200.00	797 560 852 569
Total 	602 791 656 804
Amount	654 791 736 804
$	787 791 804 802
600.00	795 791 855 802
Bank 	603 830 646 839
Details	647 830 704 838
Wisteria 	603 853 657 861
National 	654 853 707 861
Bank	710 853 741 861
Account 	603 883 673 894
Number	673 883 740 893
JKL	605 907 629 914
-	628 907 636 914
123-456-789-0123	632 907 741 914

MUZZY 	363 69 594 101
HILL	620 69 768 100
BESPOKE 	358 120 522 137
CLOTHING	537 120 720 136
INFO@MUZZYHILL.COM/WWW.MUZZYHILLS.COM	360 166 808 177
INVOICE 	139 254 250 267
NUMBER	261 254 374 267
35500890	137 274 248 287
DATE 	534 254 602 266
ISSUED	613 254 707 266
March 	530 274 600 287
2	610 274 623 287
, 	622 274 627 287
2019	636 274 686 287
SHIPPING 	134 406 263 419
ADDRESS	274 406 396 419
1511 	133 427 181 440
Texas 	187 427 251 439
Ave 	260 427 303 439
S 	311 427 324 439
#	332 427 346 439
211	350 427 381 439
,	379 427 385 439
College 	132 447 225 463
Station	229 447 308 463
, 	311 447 314 463
TX	322 447 352 463
, 	353 447 357 463
77840	365 447 431 463
SHIPPED 	530 406 644 419
TO	654 406 690 418
Mark 	526 426 589 441
Chapelle	593 426 693 441
markchapelle@email.com	528 447 822 462
(	526 468 536 483
04	537 468 568 483
) 	565 468 573 483
298 	580 468 620 483
1092 	624 468 678 483
2091	687 468 739 483
SERVICE 	138 606 250 618
DESCRIPTION	261 606 440 618
QTY	552 606 609 617
PRICE	648 606 725 617
TOTAL	758 606 847 617
Custom 	137 664 226 675
Wallet	231 664 307 675
Custom 	141 717 226 730
Belt	235 717 280 729
01	570 666 599 674
$ 	651 662 672 675
300	675 662 720 675
$ 	767 662 788 676
300	790 661 833 675
01	574 721 604 730
$ 	653 717 676 731
300	677 717 722 731
$ 	770 717 792 731
300	794 717 838 731
TOTAL	652 834 739 848
$ 	768 834 783 848
600	793 834 835 848

DESCRIPTION	113 343 231 351
QTY	508 342 546 352
PRICE	637 342 691 350
TOTAL	787 342 845 350
Yellow 	110 407 171 420
Tulips	170 407 231 419
5	522 410 534 418
$	641 408 658 419
8.00	648 408 692 419
$	785 408 802 418
40.00	792 408 847 418
White 	109 466 177 479
Tulips	164 466 222 479
5	520 468 534 476
$	639 466 656 476
9.00	647 466 688 476
$	784 466 799 477
45.00	790 466 846 477
Yellow 	107 525 166 536
Roses	170 525 219 535
10	511 527 532 534
$	634 525 649 535
8.00	643 525 685 535
$	780 525 795 535
80.00	788 525 842 535
GOLDEN	253 108 424 135
BLOOMS	249 143 434 170
INVOICE 	583 253 700 268
NO	711 253 750 267
. 	755 253 763 267
15634	777 253 862 267
Date 	622 276 672 288
of 	666 276 688 287
transaction	688 276 787 287
: 	788 276 792 287
10/1/19	799 276 862 287
TOTAL 	586 602 644 612
AMOUNT	647 602 724 611
:	724 602 730 611
$	795 602 809 612
165.00	806 601 867 611
TAX	691 635 726 645
:	720 635 730 644
$	802 634 818 645
45.00	808 634 866 644
AMOUNT 	608 666 682 675
DUE	690 666 722 674
:	724 666 727 674
$	797 666 811 675
210.00	807 666 869 675
THANK 	260 878 331 895
YOU 	337 878 379 895
FOR 	390 878 428 895
PURCHASING 	435 878 571 895
OUR 	580 878 623 895
BLOOMS	632 878 717 895
!	715 878 722 895

MOM	90 97 201 120
Marmalade	64 199 225 218
Myers 	70 228 166 249
Inc.	168 228 217 249
Billed 	341 242 392 252
to	395 242 414 252
invoice	659 62 952 108
No. 	823 137 862 148
8888	865 137 921 148
-	924 137 930 148
TI	928 137 949 148
Date	797 157 855 170
: 	847 157 855 169
02 	858 157 889 169
10 	891 157 918 169
02	920 157 950 169
LANCE 	449 243 526 253
AUBREY 	532 243 624 253
TEODORO	633 243 740 253
784 	448 265 483 277
Newport 	487 265 566 277
St. 	571 265 595 277
Randolph	600 265 687 277
, 	690 265 692 277
MA 	698 265 729 277
02368	732 265 787 277
+90 	447 281 482 293
884 	487 281 521 293
834 	527 281 557 293
56 	561 281 586 293
lance_aubrey@email.co	602 281 816 293
DESCRIPTION	346 371 494 382
QTY	667 371 720 383
PRICE	823 371 891 382
Appetizer	341 413 440 429
El 	343 431 363 443
Pequinio 	365 431 440 443
& 	443 431 455 443
Street 	458 431 507 443
Tacos	512 431 560 443
50	673 414 697 422
$	823 414 838 423
300.00	832 413 892 422
Entree	345 471 411 481
50	673 471 697 479
$	823 469 840 479
250.00	831 468 892 478
Smothered 	345 488 437 497
Chicken 	442 488 506 497
& 	511 488 521 497
Calabash	526 488 598 497
8948 	71 847 129 861
Edgefield	124 847 216 861
Street	114 866 175 875
Granger	62 884 141 897
, 	141 884 146 897
IN 	151 884 167 897
46530	171 884 229 897
+9903 	74 918 132 929
8345 	137 918 180 928
346	183 918 217 928
www.mmyers.com	56 939 232 950
Please 	342 926 411 936
make 	401 926 458 936
payment 	453 926 525 936
to	528 926 546 936
MARMALADE 	343 943 467 951
MYERS 	473 943 536 951
INC	542 943 574 951
.	575 943 581 951
6734 	343 957 391 966
8834 	395 957 440 966
992399832	444 957 550 966
SUBTOTAL	670 592 759 599
$	822 590 838 599
550.00	832 590 891 599
DEPOSIT	667 620 740 627
$	821 619 836 629
250.00	829 619 890 629
AMOUNT 	668 656 748 663
DUE	753 656 788 663
$	822 655 838 665
300.00	831 655 894 665
Thank 	785 939 882 958
You	886 939 948 958
!	947 939 957 958

HEADWAY	68 58 258 76
CLOTHING	65 90 255 110
CO	65 122 127 143
.	123 122 138 142
DECEMBER 	103 223 303 243
16 	311 223 352 242
2002	363 223 465 242
SALES	764 60 952 89
INVOICE	707 110 948 140
No. 	756 163 793 176
122035-1254	802 163 947 176
QTY	171 315 245 335
DESCRIPTION	306 315 513 333
PRICE	568 316 659 333
TOTAL	725 317 829 333
02	171 365 207 377
BOOTS	306 365 397 378
500.00	566 365 661 377
1000.00	722 365 827 378
SOLD 	142 658 235 676
TO	243 658 289 676
:	288 658 299 676
Zooey 	141 691 221 708
Barnes	219 691 308 707
5504 	146 717 209 729
3931 	215 717 263 729
9409 	272 717 331 729
4164	337 717 396 729
TOTAL	596 512 686 526
: 	687 512 695 525
1000.00	719 512 827 525
88 	507 691 539 705
Lee 	545 691 585 705
Avenue	589 691 680 705
Maple 	505 715 591 733
Shade	586 715 659 733
, 	659 715 666 733
NJ 	673 715 705 733
08052	710 715 787 733
THANK 	311 830 520 861
YOU	530 830 661 861
!	666 830 681 861
+	397 899 431 911
1-417-330-6297	410 899 593 911
2445 	249 923 317 940
Lighthouse 	321 923 447 940
Drive 	453 923 513 940
Branson	520 923 612 940
, 	613 923 618 940
MO 	625 923 668 940
65616	675 923 743 940
info@headwayclothing.com	341 948 653 966

PappaRich 	89 149 293 180
BMC	312 149 404 180
N0.19 	81 199 122 209
& 	129 199 141 209
21 	147 199 162 209
JALAN	169 199 216 209
TEMENGGUNG 	82 218 192 229
23/9	199 218 231 229
DARUL 	83 235 133 246
EHSAN	139 235 189 246
,	191 235 193 246
MALAYSIA	80 254 158 264
Date	652 242 702 256
:	703 242 706 255
15	746 241 769 257
-	771 241 778 256
Jun	779 241 814 256
-	818 241 824 256
18	828 241 852 256
NO	146 348 179 360
QUANTITY	325 348 435 361
DESCRIPTION	540 348 679 360
TOTAL	808 349 877 360
1	156 383 170 395
1	373 383 386 395
BO2 	518 383 555 395
HALF 	564 383 612 395
BL 	620 383 641 395
EGG 	648 383 686 395
E	695 383 704 395
4.53	819 383 861 395
1	157 418 168 430
1	373 418 386 430
B03 	512 417 543 430
HNN 	552 417 597 430
TST	604 417 638 430
+	641 417 651 430
b	654 417 664 430
+	668 417 678 430
K 	682 417 693 430
E	701 417 710 430
5.57	823 418 861 430
1	157 453 170 465
1	374 454 386 464
D19 	539 452 573 468
CHAM 	581 452 641 467
(	649 452 654 467
I	654 452 658 467
) 	660 452 666 467
Е	674 452 684 467
5.57	823 452 861 465
Invoice 	555 487 625 501
Tax	633 487 669 501
0.00	820 488 862 499
Total	583 522 635 535
17.20	814 523 870 534
Make 	80 593 121 607
all 	127 593 142 606
checks 	148 593 196 606
payable 	203 593 259 606
to 	265 593 279 606
PappaRich 	286 593 362 606
BMC	369 593 403 606
.	402 593 405 606
Total 	67 628 101 641
due 	109 628 136 641
in 	142 628 154 641
<	162 628 169 641
#	172 628 181 641
> 	183 628 190 641
days	198 628 230 641
. 	233 628 234 641
Overdue 	241 628 303 641
accounts 	309 628 374 641
subject 	379 628 432 641
to 	437 628 452 641
a 	458 628 465 641
service 	470 628 521 641
charge 	526 628 575 641
of 	582 628 596 641
<	602 628 610 641
#	613 628 622 641
>	625 628 632 641
% 	635 628 647 641
per 	653 628 678 641
month	683 628 730 641
.	731 628 733 641

AEON 	105 80 180 100
CO	191 80 229 100
. 	233 80 236 100
(	246 80 254 100
M	255 80 277 100
) 	276 80 284 100
BHD 	294 80 351 100
(	359 80 368 100
126926	370 80 460 100
-	460 80 468 100
H	467 80 487 100
)	489 80 496 100
3RD 	110 117 134 125
FLR	139 117 161 125
, 	162 117 164 125
AEON 	168 117 203 125
TAMAN 	207 117 249 125
MALURI 	254 117 299 125
SC 	303 117 320 125
JLN 	324 117 345 125
JEJAKA	350 117 395 125
, 	394 117 397 125
TAMAN 	402 117 444 125
MALURI 	449 117 493 125
CHERAS	499 117 550 125
,	551 117 552 125
55100 	266 128 298 137
KUALA 	303 128 344 136
LUMPUR	346 128 398 136
ITEM	104 213 132 219
QTY	240 213 267 220
DESCRIPTION	566 212 649 220
AMOUNT	837 213 891 219
1	102 237 110 244
1	240 238 248 244
CISSY 	565 237 602 244
CRACKER	606 237 666 244
7.74	739 238 766 244
2	102 263 111 269
1	240 263 248 269
NIVEA 	566 262 602 269
SUN 	606 262 631 269
LOTI	635 262 661 269
38.8	739 262 766 269
Make 	111 311 150 321
all 	150 311 164 321
checks 	168 311 209 321
payable 	214 311 259 321
to 	263 311 274 321
AEON 	279 311 316 321
CO	321 311 341 321
. 	342 311 344 321
(	349 311 353 321
M	354 311 364 321
) 	365 311 369 321
BHD 	373 311 401 321
(	405 311 409 321
126926	411 311 455 321
-	455 311 459 321
H	459 311 468 321
)	469 311 473 321
Thank 	112 335 153 345
you 	156 335 180 345
for 	183 335 203 345
your 	205 335 236 345
business	239 335 297 345
!	296 335 300 345
INVOICE	819 82 901 93
Invoice 	660 113 703 120
No	705 113 722 120
:	722 113 725 120
1541	873 113 901 120
Invoice 	649 134 693 140
Date	695 134 721 140
:	722 134 725 140
20/04/2018	839 134 903 140
TAX	701 312 726 319
2.64	740 312 765 318
TOTAL	687 337 726 344
46.55	740 337 771 344

AX	140 55 150 62
+	151 58 156 63
tockphx-	106 61 154 72
CE	131 75 146 83
ONIAG	124 82 147 97
Dimiliki	183 120 229 130
: 	232 120 234 130
banh 	238 120 269 130
mi 	274 120 288 130
cafe 	294 120 319 130
sdn 	323 120 345 130
bhd 	349 120 374 130
1110644	379 120 432 130
-	431 120 437 130
w	437 120 448 130
No. 	183 137 203 146
1 	208 137 212 146
Jalan 	217 137 246 146
Puteri 	250 137 283 146
7/10 	287 137 313 146
Bandar 	317 137 357 146
Puteri	361 137 393 146
,	395 137 397 146
47100 	180 152 219 163
puchong 	224 152 273 163
Selangor	277 152 329 163
, 	328 152 331 163
Malaysia	335 152 384 163
Invoice 	637 137 678 145
No	682 137 699 145
:	702 137 705 145
153887	711 137 752 145
Date	672 152 699 160
:	701 152 706 160
29-10-2017 	710 152 777 160
18:31:45	782 152 829 160
Customer 	625 167 688 175
ID	686 167 699 175
:	702 167 705 175
ABC12345	710 167 769 175
Quantity	184 243 232 253
Description	269 244 333 252
Line 	564 243 591 251
Total	589 243 617 251
1	184 265 189 271
205 	272 256 292 264
SUONG 	298 256 341 264
NON 	346 256 374 264
RAM 	379 256 406 264
CHUA 	410 256 445 264
205 	448 256 469 264
Sweet 	473 256 507 264
&	510 256 521 264
Sour	522 256 548 264
Pork 	271 272 300 279
Ribs	302 272 325 279
9.90	563 264 593 271
1	183 292 191 298
217 	271 290 294 299
Tau 	296 290 317 299
Hu 	321 290 338 299
Don 	342 290 366 299
Thit 	369 290 392 299
Chi 	395 290 413 299
217 	417 290 438 299
Stuff 	442 290 469 299
Meat 	472 290 502 299
Tau 	506 290 526 299
Fu	531 290 543 299
9.90	563 291 593 298
1	183 319 191 326
605 	271 319 292 327
TRA 	296 319 319 327
DA 	324 319 341 327
605 	344 319 365 327
Vietnamese 	368 319 436 327
Iced 	440 319 464 327
Tea	467 319 488 327
1.50	563 319 593 326
Sales 	443 345 475 353
Tax	476 345 497 353
0.095	563 346 597 354
TOTAL	456 367 498 374
23.25	556 367 593 374
Make 	199 380 238 387
all	236 380 249 387
checks	205 395 244 403
THANK 	190 408 232 415
YOU	235 408 260 415
FOR 	195 423 219 430
YOUR	221 423 257 430

VIVOPAC 	91 137 212 153
MARKETING 	224 137 385 153
SDN 	395 137 451 153
BHD	461 137 518 153
14 	89 163 110 172
JALAN 	113 163 169 172
MANIS 	173 163 226 172
4 	231 163 242 172
TAMAN 	246 163 306 172
SEGAR 	310 163 370 172
56100 	374 163 420 172
KL	424 163 447 172
DESCRIPTION	252 230 364 240
QTY	733 231 769 240
AMOUNT	854 231 928 240
PP	91 256 112 265
-	117 256 122 265
14x20 	127 256 171 265
0.04mm	176 256 236 265
1.00 	655 256 687 265
PKT	693 256 725 265
14.60	849 257 895 265
PP	91 290 112 300
-	117 290 122 300
16x26 	127 290 172 300
0.04mm	176 290 236 300
1.00 	655 290 687 299
PKT	693 290 725 299
14.60	849 290 895 299
24 	89 323 108 336
x 	112 323 122 336
28 	125 323 145 336
(	149 323 154 336
75HT	154 323 195 336
) 	196 323 200 336
Red	207 323 235 336
1.00 	655 325 688 334
PKT	693 325 725 334
6.00	850 324 885 334
26 	90 358 108 371
x 	113 358 121 371
33 	126 358 143 371
(	149 358 153 371
85HT	155 358 195 371
) 	196 358 200 371
Red	206 358 234 371
1.00 	655 359 687 368
PKT	693 359 725 368
8.00	850 359 884 368
1 	91 391 97 402
OPP 	104 391 138 402
Tapes	144 391 189 402
1.00 	655 391 687 400
PCS	693 391 725 400
0.80	849 390 886 400
Make 	88 447 132 459
all 	136 447 151 459
checks 	158 447 208 459
payable 	214 447 271 459
to 	277 447 290 459
VIVOPAC 	295 447 369 459
MARKETING 	375 447 472 459
SDN	478 447 511 459
BHD	89 464 125 473
.	126 464 128 473
If 	90 482 98 495
you 	103 482 129 495
have 	135 482 170 495
any 	176 482 203 495
questions 	207 482 278 495
concerning 	283 482 364 495
this 	369 482 394 495
invoice	399 482 451 495
, 	452 482 455 495
Contact	461 482 518 495
Name	90 499 133 510
, 	135 499 137 510
Phone 	145 499 191 510
Number	197 499 256 510
, 	255 499 258 510
Email	265 499 305 510
THANK 	91 533 149 542
YOU 	154 533 189 542
FOR 	194 533 229 542
YOUR 	234 533 281 542
BUSINESS	286 533 371 542
!	372 533 377 542
DATE	564 137 611 146
:	610 137 615 146
17/01/2017 	655 137 737 147
01:31:27 	743 137 807 147
PM	813 137 837 147
